2017-09-12 05:07:49.851 client 52.32.115.31:52360	goodput 358.76 kbps	throughput 359.16 kbps	latency 57.000 ms	accuracy 0.8780
2017-09-12 05:13:07.921 client 13.58.116.243:35662	goodput 3056.928 kbps	throughput 3057.328 kbps	latency 63.100 ms	accuracy 0.8727
2017-09-12 05:13:07.936 client 52.23.155.130:36534	goodput 3056.928 kbps	throughput 3877.584 kbps	latency 78.000 ms	accuracy 0.8727
2017-09-12 05:13:08.851 client 52.32.115.31:52360	goodput 2953.952 kbps	throughput 2954.352 kbps	latency 48.000 ms	accuracy 0.8345
2017-09-12 05:13:08.921 client 13.58.116.243:35662	goodput 2953.952 kbps	throughput 2954.352 kbps	latency 60.800 ms	accuracy 0.8345
2017-09-12 05:13:08.936 client 52.23.155.130:36534	goodput 2953.928 kbps	throughput 4270.168 kbps	latency 83.600 ms	accuracy 0.8345
2017-09-12 05:13:09.851 client 52.32.115.31:52360	goodput 3354.016 kbps	throughput 3354.416 kbps	latency 49.000 ms	accuracy 0.8393
2017-09-12 05:13:09.921 client 13.58.116.243:35662	goodput 3058.088 kbps	throughput 3058.488 kbps	latency 62.700 ms	accuracy 0.8416
2017-09-12 05:13:09.936 client 52.23.155.130:36534	goodput 2452.24 kbps	throughput 3650.672 kbps	latency 91.500 ms	accuracy 0.8417
2017-09-12 05:13:10.851 client 52.32.115.31:52360	goodput 2986.36 kbps	throughput 3104.968 kbps	latency 49.700 ms	accuracy 0.8547
2017-09-12 05:13:10.922 client 13.58.116.243:35662	goodput 3282.288 kbps	throughput 3371.344 kbps	latency 62.364 ms	accuracy 0.8514
2017-09-12 05:13:10.936 client 52.23.155.130:36534	goodput 6794.216 kbps	throughput 6794.616 kbps	latency 185.111 ms	accuracy 0.8783
2017-09-12 05:13:11.851 client 52.32.115.31:52360	goodput 2916.904 kbps	throughput 3504.344 kbps	latency 55.700 ms	accuracy 0.8309
2017-09-12 05:13:11.922 client 13.58.116.243:35662	goodput 2916.904 kbps	throughput 3446.04 kbps	latency 68.100 ms	accuracy 0.8309
2017-09-12 05:13:11.936 client 52.23.155.130:36534	goodput 2916.904 kbps	throughput 2917.304 kbps	latency 56.800 ms	accuracy 0.8309
2017-09-12 05:13:12.851 client 52.32.115.31:52360	goodput 3000.92 kbps	throughput 4054.792 kbps	latency 62.600 ms	accuracy 0.8513
2017-09-12 05:13:12.921 client 13.58.116.243:35662	goodput 3000.92 kbps	throughput 4025.64 kbps	latency 75.300 ms	accuracy 0.8513
2017-09-12 05:13:12.936 client 52.23.155.130:36534	goodput 3000.92 kbps	throughput 3001.32 kbps	latency 52.000 ms	accuracy 0.8513
2017-09-12 05:13:13.851 client 52.32.115.31:52360	goodput 3060.464 kbps	throughput 4639.072 kbps	latency 70.700 ms	accuracy 0.8183
2017-09-12 05:13:13.921 client 13.58.116.243:35662	goodput 3060.464 kbps	throughput 4580.768 kbps	latency 83.200 ms	accuracy 0.8183
2017-09-12 05:13:13.936 client 52.23.155.130:36534	goodput 3060.464 kbps	throughput 3060.864 kbps	latency 51.800 ms	accuracy 0.8183
2017-09-12 05:13:14.851 client 52.32.115.31:52360	goodput 3029.576 kbps	throughput 3380.6 kbps	latency 166.667 ms	accuracy 0.8941
2017-09-12 05:13:14.921 client 13.58.116.243:35662	goodput 3350.176 kbps	throughput 3876.512 kbps	latency 157.000 ms	accuracy 0.8947
2017-09-12 05:13:14.936 client 52.23.155.130:36534	goodput 3190.064 kbps	throughput 3308.672 kbps	latency 61.100 ms	accuracy 0.8339
2017-09-12 05:13:15.851 client 52.32.115.31:52360	goodput 6687.736 kbps	throughput 6688.136 kbps	latency 169.917 ms	accuracy 0.8414
2017-09-12 05:13:15.922 client 13.58.116.243:35662	goodput 6687.736 kbps	throughput 6688.136 kbps	latency 184.333 ms	accuracy 0.8414
2017-09-12 05:13:15.936 client 52.23.155.130:36534	goodput 3941.12 kbps	throughput 4440.704 kbps	latency 99.900 ms	accuracy 0.8275
2017-09-12 05:13:16.851 client 52.32.115.31:52360	goodput 2839.144 kbps	throughput 2839.544 kbps	latency 46.400 ms	accuracy 0.8688
2017-09-12 05:13:16.921 client 13.58.116.243:35662	goodput 2839.144 kbps	throughput 2839.544 kbps	latency 59.600 ms	accuracy 0.8688
2017-09-12 05:13:16.936 client 52.23.155.130:36534	goodput 2839.144 kbps	throughput 2839.544 kbps	latency 62.600 ms	accuracy 0.8688
2017-09-12 05:13:17.851 client 52.32.115.31:52360	goodput 2910.328 kbps	throughput 2910.728 kbps	latency 47.800 ms	accuracy 0.8276
2017-09-12 05:13:17.921 client 13.58.116.243:35662	goodput 2910.328 kbps	throughput 2910.728 kbps	latency 61.000 ms	accuracy 0.8276
2017-09-12 05:13:17.936 client 52.23.155.130:36534	goodput 2910.328 kbps	throughput 2910.728 kbps	latency 52.000 ms	accuracy 0.8276
2017-09-12 05:13:18.851 client 52.32.115.31:52360	goodput 3042.384 kbps	throughput 3042.784 kbps	latency 49.500 ms	accuracy 0.8290
2017-09-12 05:13:18.922 client 13.58.116.243:35662	goodput 3042.384 kbps	throughput 3042.784 kbps	latency 62.400 ms	accuracy 0.8290
2017-09-12 05:13:18.936 client 52.23.155.130:36534	goodput 3332.864 kbps	throughput 3333.264 kbps	latency 52.000 ms	accuracy 0.8339
2017-09-12 05:13:19.851 client 52.32.115.31:52360	goodput 3321.744 kbps	throughput 3322.144 kbps	latency 48.909 ms	accuracy 0.8618
2017-09-12 05:13:19.921 client 13.58.116.243:35662	goodput 3014.616 kbps	throughput 3103.672 kbps	latency 63.000 ms	accuracy 0.8556
2017-09-12 05:13:19.936 client 52.23.155.130:36534	goodput 3031.264 kbps	throughput 3061.216 kbps	latency 52.000 ms	accuracy 0.8597
2017-09-12 05:13:20.851 client 52.32.115.31:52360	goodput 2958.552 kbps	throughput 3283.224 kbps	latency 52.700 ms	accuracy 0.9066
2017-09-12 05:13:20.921 client 13.58.116.243:35662	goodput 2973.272 kbps	throughput 3502.408 kbps	latency 67.900 ms	accuracy 0.9130
2017-09-12 05:13:20.936 client 52.23.155.130:36534	goodput 2958.552 kbps	throughput 3371.08 kbps	latency 72.400 ms	accuracy 0.9066
2017-09-12 05:13:21.851 client 52.32.115.31:52360	goodput 2949.552 kbps	throughput 3711.904 kbps	latency 58.900 ms	accuracy 0.8500
2017-09-12 05:13:21.922 client 13.58.116.243:35662	goodput 3241.96 kbps	throughput 4266.68 kbps	latency 74.091 ms	accuracy 0.8511
2017-09-12 05:13:21.936 client 52.23.155.130:36534	goodput 2949.552 kbps	throughput 3828.512 kbps	latency 78.300 ms	accuracy 0.8500
2017-09-12 05:13:22.851 client 52.32.115.31:52360	goodput 2909.28 kbps	throughput 4196.368 kbps	latency 66.400 ms	accuracy 0.8549
2017-09-12 05:13:22.921 client 13.58.116.243:35662	goodput 2909.28 kbps	throughput 4429.584 kbps	latency 82.000 ms	accuracy 0.8549
2017-09-12 05:13:22.936 client 52.23.155.130:36534	goodput 2909.28 kbps	throughput 4254.672 kbps	latency 84.300 ms	accuracy 0.8549
2017-09-12 05:13:23.851 client 52.32.115.31:52360	goodput 2260.92 kbps	throughput 3605.512 kbps	latency 69.625 ms	accuracy 0.8235
2017-09-12 05:13:23.921 client 13.58.116.243:35662	goodput 3187.408 kbps	throughput 3713.744 kbps	latency 151.500 ms	accuracy 0.8372
2017-09-12 05:13:23.936 client 52.23.155.130:36534	goodput 1705.288 kbps	throughput 2757.56 kbps	latency 89.000 ms	accuracy 0.8131
2017-09-12 05:13:24.851 client 52.32.115.31:52360	goodput 6719.608 kbps	throughput 6720.008 kbps	latency 144.800 ms	accuracy 0.8592
2017-09-12 05:13:24.922 client 13.58.116.243:35662	goodput 5665.136 kbps	throughput 5665.536 kbps	latency 135.231 ms	accuracy 0.8563
2017-09-12 05:13:24.936 client 52.23.155.130:36534	goodput 6712.728 kbps	throughput 6713.128 kbps	latency 337.000 ms	accuracy 0.8974
2017-09-12 05:13:25.851 client 52.32.115.31:52360	goodput 3704.544 kbps	throughput 3704.944 kbps	latency 69.900 ms	accuracy 0.8413
2017-09-12 05:13:25.921 client 13.58.116.243:35662	goodput 3704.52 kbps	throughput 3704.92 kbps	latency 83.100 ms	accuracy 0.8413
2017-09-12 05:13:25.936 client 52.23.155.130:36534	goodput 6804.632 kbps	throughput 6805.032 kbps	latency 343.000 ms	accuracy 0.9079
2017-09-12 05:13:26.851 client 52.32.115.31:52360	goodput 2640.056 kbps	throughput 2640.456 kbps	latency 44.100 ms	accuracy 0.8464
2017-09-12 05:13:26.921 client 13.58.116.243:35662	goodput 2640.056 kbps	throughput 2640.456 kbps	latency 57.300 ms	accuracy 0.8464
2017-09-12 05:13:26.936 client 52.23.155.130:36534	goodput 8030.28 kbps	throughput 8030.68 kbps	latency 516.667 ms	accuracy 0.9259
2017-09-12 05:13:27.851 client 52.32.115.31:52360	goodput 2750.76 kbps	throughput 2751.16 kbps	latency 45.600 ms	accuracy 0.8424
2017-09-12 05:13:27.921 client 13.58.116.243:35662	goodput 2750.76 kbps	throughput 2751.16 kbps	latency 58.800 ms	accuracy 0.8424
2017-09-12 05:13:27.936 client 52.23.155.130:36534	goodput 4997.552 kbps	throughput 4997.952 kbps	latency 131.545 ms	accuracy 0.8506
2017-09-12 05:13:28.851 client 52.32.115.31:52360	goodput 2698.88 kbps	throughput 2699.28 kbps	latency 45.100 ms	accuracy 0.8501
2017-09-12 05:13:28.922 client 13.58.116.243:35662	goodput 2698.88 kbps	throughput 2699.28 kbps	latency 57.500 ms	accuracy 0.8501
2017-09-12 05:13:28.936 client 52.23.155.130:36534	goodput 2993.68 kbps	throughput 2994.08 kbps	latency 52.818 ms	accuracy 0.8482
2017-09-12 05:13:29.851 client 52.32.115.31:52360	goodput 3084.192 kbps	throughput 3084.592 kbps	latency 46.727 ms	accuracy 0.8262
2017-09-12 05:13:29.922 client 13.58.116.243:35662	goodput 3084.192 kbps	throughput 3084.592 kbps	latency 58.818 ms	accuracy 0.8262
2017-09-12 05:13:29.936 client 52.23.155.130:36534	goodput 2789.392 kbps	throughput 2789.792 kbps	latency 51.900 ms	accuracy 0.8257
2017-09-12 05:13:30.851 client 52.32.115.31:52360	goodput 2844.216 kbps	throughput 3080.632 kbps	latency 49.900 ms	accuracy 0.8504
2017-09-12 05:13:30.922 client 13.58.116.243:35662	goodput 2844.216 kbps	throughput 2992.376 kbps	latency 61.500 ms	accuracy 0.8504
2017-09-12 05:13:30.936 client 52.23.155.130:36534	goodput 2844.216 kbps	throughput 2844.616 kbps	latency 52.300 ms	accuracy 0.8504
2017-09-12 05:13:31.851 client 52.32.115.31:52360	goodput 2882.064 kbps	throughput 3615.264 kbps	latency 57.100 ms	accuracy 0.8682
2017-09-12 05:13:31.921 client 13.58.116.243:35662	goodput 2882.064 kbps	throughput 3527.808 kbps	latency 68.900 ms	accuracy 0.8682
2017-09-12 05:13:31.936 client 52.23.155.130:36534	goodput 2882.064 kbps	throughput 3177.184 kbps	latency 51.900 ms	accuracy 0.8682
2017-09-12 05:13:32.851 client 52.32.115.31:52360	goodput 2833.024 kbps	throughput 4061.808 kbps	latency 63.300 ms	accuracy 0.8120
2017-09-12 05:13:32.922 client 13.58.116.243:35662	goodput 2833.024 kbps	throughput 3945.2 kbps	latency 74.300 ms	accuracy 0.8120
2017-09-12 05:13:32.936 client 52.23.155.130:36534	goodput 2833.024 kbps	throughput 3595.376 kbps	latency 67.500 ms	accuracy 0.8120
2017-09-12 05:13:33.851 client 52.32.115.31:52360	goodput 2763.84 kbps	throughput 4254.592 kbps	latency 72.556 ms	accuracy 0.8258
2017-09-12 05:13:33.922 client 13.58.116.243:35662	goodput 3097.272 kbps	throughput 4705.032 kbps	latency 85.500 ms	accuracy 0.8312
2017-09-12 05:13:33.936 client 52.23.155.130:36534	goodput 3097.272 kbps	throughput 4384.36 kbps	latency 85.800 ms	accuracy 0.8312
2017-09-12 05:13:34.851 client 52.32.115.31:52360	goodput 6134.008 kbps	throughput 6134.408 kbps	latency 185.125 ms	accuracy 0.8438
2017-09-12 05:13:34.921 client 13.58.116.243:35662	goodput 5052.104 kbps	throughput 5227.816 kbps	latency 268.750 ms	accuracy 0.8718
2017-09-12 05:13:34.936 client 52.23.155.130:36534	goodput 2176.864 kbps	throughput 3521.456 kbps	latency 85.875 ms	accuracy 0.8379
2017-09-12 05:13:35.851 client 52.32.115.31:52360	goodput 3300.8 kbps	throughput 3301.2 kbps	latency 57.800 ms	accuracy 0.8889
2017-09-12 05:13:35.921 client 13.58.116.243:35662	goodput 3554.008 kbps	throughput 3554.408 kbps	latency 105.091 ms	accuracy 0.8847
2017-09-12 05:13:35.936 client 52.23.155.130:36534	goodput 4607.856 kbps	throughput 4608.256 kbps	latency 112.125 ms	accuracy 0.8934
2017-09-12 05:13:36.851 client 52.32.115.31:52360	goodput 2626.424 kbps	throughput 2626.824 kbps	latency 43.400 ms	accuracy 0.8812
2017-09-12 05:13:36.922 client 13.58.116.243:35662	goodput 2900.448 kbps	throughput 2900.848 kbps	latency 57.091 ms	accuracy 0.8802
2017-09-12 05:13:36.936 client 52.23.155.130:36534	goodput 2626.424 kbps	throughput 2626.824 kbps	latency 55.700 ms	accuracy 0.8812
2017-09-12 05:13:37.851 client 52.32.115.31:52360	goodput 2423.304 kbps	throughput 2423.704 kbps	latency 40.400 ms	accuracy 0.8221
2017-09-12 05:13:37.921 client 13.58.116.243:35662	goodput 2423.304 kbps	throughput 2423.704 kbps	latency 54.600 ms	accuracy 0.8221
2017-09-12 05:13:37.936 client 52.23.155.130:36534	goodput 2423.304 kbps	throughput 2423.704 kbps	latency 55.900 ms	accuracy 0.8221
2017-09-12 05:13:38.851 client 52.32.115.31:52360	goodput 2360.368 kbps	throughput 2360.768 kbps	latency 39.400 ms	accuracy 0.8819
2017-09-12 05:13:38.922 client 13.58.116.243:35662	goodput 2360.368 kbps	throughput 2390.32 kbps	latency 54.200 ms	accuracy 0.8819
2017-09-12 05:13:38.936 client 52.23.155.130:36534	goodput 2360.368 kbps	throughput 2360.768 kbps	latency 56.200 ms	accuracy 0.8819
2017-09-12 05:13:39.851 client 52.32.115.31:52360	goodput 2536.608 kbps	throughput 2566.56 kbps	latency 42.200 ms	accuracy 0.8843
2017-09-12 05:13:39.921 client 13.58.116.243:35662	goodput 2536.608 kbps	throughput 2978.288 kbps	latency 62.000 ms	accuracy 0.8843
2017-09-12 05:13:39.936 client 52.23.155.130:36534	goodput 2536.608 kbps	throughput 2655.216 kbps	latency 58.700 ms	accuracy 0.8843
2017-09-12 05:13:40.851 client 52.32.115.31:52360	goodput 2423.848 kbps	throughput 2865.528 kbps	latency 46.100 ms	accuracy 0.8246
2017-09-12 05:13:40.921 client 13.58.116.243:35662	goodput 2423.848 kbps	throughput 3361.112 kbps	latency 66.600 ms	accuracy 0.8246
2017-09-12 05:13:40.936 client 52.23.155.130:36534	goodput 2423.848 kbps	throughput 3011.288 kbps	latency 61.100 ms	accuracy 0.8246
2017-09-12 05:13:41.851 client 52.32.115.31:52360	goodput 2453.952 kbps	throughput 3391.216 kbps	latency 53.100 ms	accuracy 0.8571
2017-09-12 05:13:41.922 client 13.58.116.243:35662	goodput 2453.952 kbps	throughput 3857.648 kbps	latency 73.900 ms	accuracy 0.8571
2017-09-12 05:13:41.936 client 52.23.155.130:36534	goodput 2453.952 kbps	throughput 3507.824 kbps	latency 73.500 ms	accuracy 0.8571
2017-09-12 05:13:42.851 client 52.32.115.31:52360	goodput 2477.488 kbps	throughput 3822.88 kbps	latency 59.800 ms	accuracy 0.8548
2017-09-12 05:13:42.921 client 13.58.116.243:35662	goodput 3490.896 kbps	throughput 4367.856 kbps	latency 122.500 ms	accuracy 0.8571
2017-09-12 05:13:42.936 client 52.23.155.130:36534	goodput 2477.488 kbps	throughput 3997.792 kbps	latency 80.400 ms	accuracy 0.8548
2017-09-12 05:13:43.851 client 52.32.115.31:52360	goodput 3496.632 kbps	throughput 4548.904 kbps	latency 101.429 ms	accuracy 0.9036
2017-09-12 05:13:43.921 client 13.58.116.243:35662	goodput 4459.584 kbps	throughput 4459.984 kbps	latency 106.909 ms	accuracy 0.8943
2017-09-12 05:13:43.936 client 52.23.155.130:36534	goodput 2806.12 kbps	throughput 3332.456 kbps	latency 142.750 ms	accuracy 0.9055
2017-09-12 05:13:44.851 client 52.32.115.31:52360	goodput 5098.616 kbps	throughput 5099.016 kbps	latency 119.077 ms	accuracy 0.8707
2017-09-12 05:13:44.921 client 13.58.116.243:35662	goodput 2436.592 kbps	throughput 2436.992 kbps	latency 54.800 ms	accuracy 0.8664
2017-09-12 05:13:44.936 client 52.23.155.130:36534	goodput 4883.032 kbps	throughput 4883.432 kbps	latency 116.667 ms	accuracy 0.8701
2017-09-12 05:13:45.851 client 52.32.115.31:52360	goodput 3400.64 kbps	throughput 3401.04 kbps	latency 62.900 ms	accuracy 0.8500
2017-09-12 05:13:45.921 client 13.58.116.243:35662	goodput 3630.536 kbps	throughput 3630.936 kbps	latency 76.000 ms	accuracy 0.8548
2017-09-12 05:13:45.936 client 52.23.155.130:36534	goodput 3400.64 kbps	throughput 3401.04 kbps	latency 79.700 ms	accuracy 0.8500
2017-09-12 05:13:46.851 client 52.32.115.31:52360	goodput 2553.784 kbps	throughput 2554.184 kbps	latency 41.500 ms	accuracy 0.8767
2017-09-12 05:13:46.921 client 13.58.116.243:35662	goodput 2553.784 kbps	throughput 2554.184 kbps	latency 55.500 ms	accuracy 0.8767
2017-09-12 05:13:46.936 client 52.23.155.130:36534	goodput 2553.784 kbps	throughput 2554.184 kbps	latency 56.200 ms	accuracy 0.8767
2017-09-12 05:13:47.851 client 52.32.115.31:52360	goodput 2682.912 kbps	throughput 2683.312 kbps	latency 44.500 ms	accuracy 0.8927
2017-09-12 05:13:47.921 client 13.58.116.243:35662	goodput 2682.912 kbps	throughput 2978.032 kbps	latency 62.100 ms	accuracy 0.8927
2017-09-12 05:13:47.936 client 52.23.155.130:36534	goodput 2682.912 kbps	throughput 2683.312 kbps	latency 55.800 ms	accuracy 0.8927
2017-09-12 05:13:48.851 client 52.32.115.31:52360	goodput 2673.264 kbps	throughput 2673.664 kbps	latency 44.600 ms	accuracy 0.8723
2017-09-12 05:13:48.921 client 13.58.116.243:35662	goodput 2673.264 kbps	throughput 3435.616 kbps	latency 68.100 ms	accuracy 0.8723
2017-09-12 05:13:48.936 client 52.23.155.130:36534	goodput 2673.264 kbps	throughput 2673.664 kbps	latency 55.600 ms	accuracy 0.8723
2017-09-12 05:13:49.851 client 52.32.115.31:52360	goodput 2632.976 kbps	throughput 2633.376 kbps	latency 44.000 ms	accuracy 0.8677
2017-09-12 05:13:49.921 client 13.58.116.243:35662	goodput 2632.976 kbps	throughput 3920.064 kbps	latency 74.500 ms	accuracy 0.8677
2017-09-12 05:13:49.936 client 52.23.155.130:36534	goodput 2632.976 kbps	throughput 2722.032 kbps	latency 55.700 ms	accuracy 0.8677
2017-09-12 05:13:50.851 client 52.32.115.31:52360	goodput 2899.904 kbps	throughput 3253.728 kbps	latency 52.200 ms	accuracy 0.8449
2017-09-12 05:13:50.921 client 13.58.116.243:35662	goodput 2307.328 kbps	throughput 3651.92 kbps	latency 83.375 ms	accuracy 0.8442
2017-09-12 05:13:50.936 client 52.23.155.130:36534	goodput 2899.904 kbps	throughput 3429.04 kbps	latency 67.100 ms	accuracy 0.8449
2017-09-12 05:13:51.851 client 52.32.115.31:52360	goodput 2920.496 kbps	throughput 3741.152 kbps	latency 59.000 ms	accuracy 0.8662
2017-09-12 05:13:51.921 client 13.58.116.243:35662	goodput 6212.784 kbps	throughput 6213.184 kbps	latency 258.714 ms	accuracy 0.8931
2017-09-12 05:13:51.936 client 52.23.155.130:36534	goodput 2920.496 kbps	throughput 3945.216 kbps	latency 79.400 ms	accuracy 0.8662
2017-09-12 05:13:52.851 client 52.32.115.31:52360	goodput 2967.592 kbps	throughput 4283.832 kbps	latency 66.100 ms	accuracy 0.8645
2017-09-12 05:13:52.922 client 13.58.116.243:35662	goodput 2967.592 kbps	throughput 2967.992 kbps	latency 63.400 ms	accuracy 0.8645
2017-09-12 05:13:52.936 client 52.23.155.130:36534	goodput 2967.592 kbps	throughput 4429.592 kbps	latency 86.800 ms	accuracy 0.8645
2017-09-12 05:13:53.851 client 52.32.115.31:52360	goodput 2116.776 kbps	throughput 3315.208 kbps	latency 73.000 ms	accuracy 0.8287
2017-09-12 05:13:53.921 client 13.58.116.243:35662	goodput 3047.928 kbps	throughput 3048.328 kbps	latency 62.900 ms	accuracy 0.8391
2017-09-12 05:13:53.936 client 52.23.155.130:36534	goodput 3659.688 kbps	throughput 4361.336 kbps	latency 145.200 ms	accuracy 0.8467
2017-09-12 05:13:54.851 client 52.32.115.31:52360	goodput 7162.864 kbps	throughput 7163.264 kbps	latency 174.400 ms	accuracy 0.8584
2017-09-12 05:13:54.921 client 13.58.116.243:35662	goodput 3117.112 kbps	throughput 3117.512 kbps	latency 64.400 ms	accuracy 0.8475
2017-09-12 05:13:54.936 client 52.23.155.130:36534	goodput 5653.288 kbps	throughput 5653.688 kbps	latency 128.000 ms	accuracy 0.8575
2017-09-12 05:13:55.851 client 52.32.115.31:52360	goodput 4239.704 kbps	throughput 4240.104 kbps	latency 70.909 ms	accuracy 0.8687
2017-09-12 05:13:55.921 client 13.58.116.243:35662	goodput 3924.528 kbps	throughput 3924.928 kbps	latency 86.500 ms	accuracy 0.8712
2017-09-12 05:13:55.936 client 52.23.155.130:36534	goodput 3924.504 kbps	throughput 3924.904 kbps	latency 91.600 ms	accuracy 0.8712
2017-09-12 05:13:56.851 client 52.32.115.31:52360	goodput 3076.904 kbps	throughput 3077.304 kbps	latency 50.000 ms	accuracy 0.8908
2017-09-12 05:13:56.922 client 13.58.116.243:35662	goodput 3392.08 kbps	throughput 3392.48 kbps	latency 63.636 ms	accuracy 0.8862
2017-09-12 05:13:56.936 client 52.23.155.130:36534	goodput 3392.08 kbps	throughput 3392.48 kbps	latency 68.455 ms	accuracy 0.8862
2017-09-12 05:13:57.851 client 52.32.115.31:52360	goodput 2957.856 kbps	throughput 2958.256 kbps	latency 48.100 ms	accuracy 0.8345
2017-09-12 05:13:57.922 client 13.58.116.243:35662	goodput 2957.856 kbps	throughput 2958.256 kbps	latency 61.900 ms	accuracy 0.8345
2017-09-12 05:13:57.936 client 52.23.155.130:36534	goodput 2957.856 kbps	throughput 2958.256 kbps	latency 63.700 ms	accuracy 0.8345
2017-09-12 05:13:58.851 client 52.32.115.31:52360	goodput 3026.648 kbps	throughput 3027.048 kbps	latency 48.800 ms	accuracy 0.8514
2017-09-12 05:13:58.921 client 13.58.116.243:35662	goodput 3026.648 kbps	throughput 3027.048 kbps	latency 62.700 ms	accuracy 0.8514
2017-09-12 05:13:58.936 client 52.23.155.130:36534	goodput 3026.648 kbps	throughput 3380.472 kbps	latency 67.400 ms	accuracy 0.8514
2017-09-12 05:13:59.851 client 52.32.115.31:52360	goodput 3037.064 kbps	throughput 3155.672 kbps	latency 51.300 ms	accuracy 0.8330
2017-09-12 05:13:59.921 client 13.58.116.243:35662	goodput 3037.064 kbps	throughput 3096.568 kbps	latency 63.800 ms	accuracy 0.8330
2017-09-12 05:13:59.936 client 52.23.155.130:36534	goodput 3037.064 kbps	throughput 3857.72 kbps	latency 78.700 ms	accuracy 0.8330
2017-09-12 05:14:00.851 client 52.32.115.31:52360	goodput 2912.016 kbps	throughput 3499.456 kbps	latency 55.800 ms	accuracy 0.8396
2017-09-12 05:14:00.921 client 13.58.116.243:35662	goodput 2912.016 kbps	throughput 3382.848 kbps	latency 67.400 ms	accuracy 0.8396
2017-09-12 05:14:00.936 client 52.23.155.130:36534	goodput 2912.016 kbps	throughput 4228.256 kbps	latency 83.900 ms	accuracy 0.8396
2017-09-12 05:14:01.851 client 52.32.115.31:52360	goodput 2997.36 kbps	throughput 4051.232 kbps	latency 63.300 ms	accuracy 0.8476
2017-09-12 05:14:01.922 client 13.58.116.243:35662	goodput 2997.36 kbps	throughput 3992.928 kbps	latency 75.200 ms	accuracy 0.8476
2017-09-12 05:14:01.936 client 52.23.155.130:36534	goodput 2115.4 kbps	throughput 3313.832 kbps	latency 91.429 ms	accuracy 0.8452
2017-09-12 05:14:02.851 client 52.32.115.31:52360	goodput 2941.248 kbps	throughput 4461.552 kbps	latency 68.400 ms	accuracy 0.8249
2017-09-12 05:14:02.924 client 13.58.116.243:35662	goodput 2941.248 kbps	throughput 4344.944 kbps	latency 79.900 ms	accuracy 0.8249
2017-09-12 05:14:02.936 client 52.23.155.130:36534	goodput 6982.504 kbps	throughput 6982.904 kbps	latency 358.667 ms	accuracy 0.9412
2017-09-12 05:14:03.851 client 52.32.115.31:52360	goodput 5696.776 kbps	throughput 6223.112 kbps	latency 183.400 ms	accuracy 0.8927
2017-09-12 05:14:03.921 client 13.58.116.243:35662	goodput 3985.632 kbps	throughput 4862.592 kbps	latency 133.833 ms	accuracy 0.8588
2017-09-12 05:14:03.936 client 52.23.155.130:36534	goodput 7019.424 kbps	throughput 7019.824 kbps	latency 353.000 ms	accuracy 0.9759
2017-09-12 05:14:04.851 client 52.32.115.31:52360	goodput 4119.552 kbps	throughput 4119.952 kbps	latency 127.538 ms	accuracy 0.8264
2017-09-12 05:14:04.922 client 13.58.116.243:35662	goodput 5266.352 kbps	throughput 5266.752 kbps	latency 163.300 ms	accuracy 0.8285
2017-09-12 05:14:04.936 client 52.23.155.130:36534	goodput 7124.296 kbps	throughput 7124.696 kbps	latency 369.667 ms	accuracy 0.9425
2017-09-12 05:14:05.851 client 52.32.115.31:52360	goodput 4087.464 kbps	throughput 4087.864 kbps	latency 70.818 ms	accuracy 0.8504
2017-09-12 05:14:05.921 client 13.58.116.243:35662	goodput 3802.968 kbps	throughput 3803.368 kbps	latency 87.100 ms	accuracy 0.8469
2017-09-12 05:14:05.936 client 52.23.155.130:36534	goodput 7131.976 kbps	throughput 7132.376 kbps	latency 424.000 ms	accuracy 0.8829
2017-09-12 05:14:06.851 client 52.32.115.31:52360	goodput 2838.12 kbps	throughput 2838.52 kbps	latency 46.100 ms	accuracy 0.8336
2017-09-12 05:14:06.922 client 13.58.116.243:35662	goodput 3122.616 kbps	throughput 3123.016 kbps	latency 59.545 ms	accuracy 0.8388
2017-09-12 05:14:06.936 client 52.23.155.130:36534	goodput 3687.312 kbps	throughput 3687.712 kbps	latency 101.846 ms	accuracy 0.8453
2017-09-12 05:14:07.851 client 52.32.115.31:52360	goodput 3005.936 kbps	throughput 3006.336 kbps	latency 48.800 ms	accuracy 0.8251
2017-09-12 05:14:07.922 client 13.58.116.243:35662	goodput 3005.96 kbps	throughput 3006.36 kbps	latency 62.800 ms	accuracy 0.8251
2017-09-12 05:14:07.936 client 52.23.155.130:36534	goodput 3005.96 kbps	throughput 3006.36 kbps	latency 67.200 ms	accuracy 0.8251
2017-09-12 05:14:08.851 client 52.32.115.31:52360	goodput 3060.672 kbps	throughput 3061.072 kbps	latency 49.300 ms	accuracy 0.8390
2017-09-12 05:14:08.921 client 13.58.116.243:35662	goodput 3060.672 kbps	throughput 3061.072 kbps	latency 63.100 ms	accuracy 0.8390
2017-09-12 05:14:08.936 client 52.23.155.130:36534	goodput 3060.672 kbps	throughput 3061.072 kbps	latency 67.800 ms	accuracy 0.8390
2017-09-12 05:14:09.851 client 52.32.115.31:52360	goodput 3003.136 kbps	throughput 3092.192 kbps	latency 53.800 ms	accuracy 0.9032
2017-09-12 05:14:09.922 client 13.58.116.243:35662	goodput 3003.136 kbps	throughput 3003.536 kbps	latency 66.100 ms	accuracy 0.9032
2017-09-12 05:14:09.936 client 52.23.155.130:36534	goodput 3003.136 kbps	throughput 3003.536 kbps	latency 70.900 ms	accuracy 0.9032
